ds,ts,ts_log,first_diff,ts_log_ma,ts_ma,ts_log_diff,ts_ma_diff,ts_log_ma_diff,ts_log_ewma,ts_log_ewma_diff,seasonal_first_diff,trend,seasonal,residual,forecast
2001-02-09,30.92,3.4314032237192214,1.3300000000000018,3.3785273733093772,29.374285714285747,0.04396675730710298,1.5457142857142543,0.052875850409844105,3.421615008304698,0.00978821541452346,-0.2099999999999973,-0.03528846153846153,-0.139219534471938,1.5045079960104013,-0.32462019511490703
2001-02-16,29.67,3.3901364343027307,-1.25,3.394561268878672,29.824285714285747,-0.041266789416490646,-0.154285714285745,-0.00442483457594145,3.418647323693595,-0.028510889390864325,-2.1599999999999966,-0.06317307692307693,0.2649005121481084,-1.4517274352250316,0.28263190349523226
2001-02-23,28.65,3.3551534431607486,-1.0200000000000031,3.3988637578021232,29.94571428571432,-0.03498299114198211,-1.2957142857143218,-0.04371031464137465,3.412661353295293,-0.05750791013454437,0.789999999999992,-0.0914423076923077,-0.015533637036041204,-0.9130240552716543,-0.2262945352099064
2001-03-02,27.91,3.328985047548231,-0.7399999999999984,3.3943298290095223,29.81714285714289,-0.026168395612517603,-1.9071428571428903,-0.0653447814612913,3.404772657801527,-0.07578761025329595,3.6700000000000017,-0.11009615384615382,0.49231309956069563,-1.1222169457145403,-0.1766285634343755
2001-03-09,28.45,3.34814816057234,0.5399999999999991,3.383782434684902,29.505714285714316,0.019163113024109002,-1.0557142857143162,-0.035634274112561926,3.3994343076898605,-0.05128614711752055,1.1799999999999997,-0.12769230769230772,1.0812204422180396,-0.41352813452573267,-0.12245026962602512
2001-03-16,27.02,3.2965773325320527,-1.4299999999999997,3.362548586892491,28.88714285714289,-0.05157082804028734,-1.8671428571428912,-0.06597125436043827,3.3897373289670845,-0.09315999643503181,0.240000000000002,-0.13000000000000006,0.48231892706652174,-1.7823189270665214,0.1266601772944771
2001-03-23,26.42,3.2741212990941793,-0.5999999999999979,3.3463607058470712,28.434285714285746,-0.02245603343787339,-2.0142857142857444,-0.07223940675289198,3.3788374733183124,-0.10471617422413315,0.26000000000000156,-0.14307692307692316,0.18108349583109234,-0.6380065727541671,-0.259926231204146
2001-03-30,26.86,3.2906381910950917,0.4399999999999977,3.3262514154721954,27.85428571428574,0.016516892000912442,-0.9942857142857413,-0.03561322437710368,3.3705223681757532,-0.07988417708066153,-0.8400000000000034,-0.16519230769230772,-0.36938270463510775,0.9745750123274133,-0.09438231597137314
2001-04-06,26.76,3.286908235260028,-0.09999999999999787,3.3115045298946666,27.438571428571453,-0.0037299558350638584,-0.6785714285714519,-0.02459629463463875,3.3626395341087076,-0.0757312988486798,-1.1099999999999959,-0.1677884615384615,0.46969072193831796,-0.4019022603998543,0.10689662488074883
2001-04-13,28.27,3.341801171705499,1.509999999999998,3.3095970625439164,27.38428571428574,0.05489293644547111,0.8857142857142613,0.03220410916158256,3.3606749696585925,-0.01887379795309352,-0.3100000000000023,-0.1914423076923077,0.3298072720548682,1.3716350356374376,-0.00035604599554472927
2001-04-20,27.89,3.3282682016393976,-0.379999999999999,3.3094946559855116,27.381428571428593,-0.013532970066101324,0.5085714285714076,0.018773545653886003,3.357619778316693,-0.029351576677295377,-1.1000000000000014,-0.2192307692307692,0.31780616118656885,-0.4785753919557987,0.31464157687439487
2001-04-27,26.99,3.2954664270299134,-0.9000000000000021,3.30196869405088,27.17285714285717,-0.03280177460948419,-0.18285714285716992,-0.006502267020966457,3.351760188103657,-0.05629376107374373,0.8599999999999994,-0.2278846153846154,0.18350027176349376,-0.8556156563788804,-0.05695805175745683
2001-05-04,28.36,3.344979701663927,1.370000000000001,3.308883318212576,27.364285714285735,0.04951327463401345,0.9957142857142642,0.0360963834513508,3.3511209486876106,-0.0061412470236836825,0.03999999999999915,-0.22836538461538466,0.32296541599426254,1.275399968621123,-0.15484754131313072
2001-05-11,28.12,3.336481066942464,-0.23999999999999844,3.317791856476617,27.607142857142883,-0.008498634721462839,0.5128571428571185,0.01868921046584715,3.3497407542810684,-0.013259687338604387,1.0100000000000016,-0.2343269230769231,0.20867755541733865,-0.214350632340414,0.28882953973036707
2001-05-18,29.08,3.3700506526653187,0.9599999999999973,3.329136493843792,27.924285714285734,0.03356958572285462,1.1557142857142644,0.04091415882152649,3.3516554970799084,0.018395155585410272,1.9800000000000004,-0.27067307692307696,0.320279117917339,0.9103939590057353,-0.029393484431621708
2001-05-25,28.92,3.3645333972905638,-0.1599999999999966,3.3402258027052976,28.232857142857167,-0.0055172553747548925,0.6871428571428346,0.024307594585266212,3.352869578323744,0.011663818966819672,0.5800000000000018,-0.3175,-0.5980652330441992,0.7555652330442026,0.20763863696638396
2001-06-01,28.44,3.34779660493504,-0.4800000000000004,3.341082293166661,28.257142857142878,-0.016736792355523722,0.18285714285712373,0.006714311768379222,3.3523913169813704,-0.004594712046330329,-1.0199999999999996,-0.31346153846153846,-0.02693242054419994,-0.13960604099426202,-0.013027053145129919
2001-06-08,27.98,3.331489969237335,-0.46000000000000085,3.3415425456806522,28.27000000000002,-0.016306635697704852,-0.29000000000002046,-0.01005257644331703,3.3504208145041163,-0.018930845266781127,0.9699999999999989,-0.2422115384615385,0.30508981503272387,-0.5228782765711862,-0.07334705137430209
2001-06-15,28.9,3.3638415951183864,0.9199999999999982,3.351310426836148,28.542857142857166,0.03235162588105123,0.3571428571428328,0.012531168282238436,3.3516860765231473,0.012155518595239112,1.519999999999996,-0.20019230769230778,0.19505676214810916,0.9251355455441967,-0.06884993789891025
2001-06-22,27.09,3.2991646560970036,-1.8099999999999987,3.344765420326588,28.361428571428593,-0.06467693902138283,-1.2714285714285936,-0.04560076422958437,3.346734549457716,-0.04756989336071227,-2.2499999999999964,-0.18057692307692313,0.11160724291733884,-1.7410303198404145,0.2002477886925722
2001-06-29,26.37,3.2722270003651954,-0.7199999999999989,3.3355862679584063,28.111428571428593,-0.026937655731808174,-1.7414285714285924,-0.06335926759321087,3.339710250744596,-0.0674832503794005,-0.620000000000001,-0.13230769230769232,0.19392094484041608,-0.7816132525327226,-0.3347443425171267
2001-07-06,26.87,3.2910104226273997,0.5,3.3242948065244176,27.795714285714308,0.018783422262204308,-0.9257142857143066,-0.03328438389701782,3.3351190093987295,-0.04410858677132978,-1.009999999999998,-0.12096153846153845,-0.08177316573650739,0.7027347041980458,-0.11707689105972996
2001-07-13,27.07,3.29842610362621,0.1999999999999993,3.3148509074295096,27.53142857142859,0.007415680998810181,-0.4614285714285913,-0.016424803803299692,3.331659736694987,-0.033233633068777024,0.5799999999999983,-0.14682692307692308,0.3210483486865699,0.02577857439035247,0.11882187450616169
2001-07-20,25.26,3.229222116922345,-1.8099999999999987,3.2979116948562672,27.077142857142878,-0.06920398670386474,-1.8171428571428763,-0.06868957793392205,3.3220022932612947,-0.09278017633894953,-0.9099999999999966,-0.19509615384615386,0.300378276571185,-1.9152821227250296,0.05803970221663124
